t,mode,px,py,pz,ref_px,ref_py,ref_pz,pos_error,yaw,eso_x,eso_y,eso_z,eso_vx,eso_vy,eso_vz,eso_roll,eso_pitch,eso_yaw,dist_x,dist_y,dist_z,imu_roll,imu_pitch,m1,m2,m3,m4,pid1,pid2,pid3,pid4,eso1,eso2,eso3,eso4
5.384,HOVER,-0.0000,0.0000,0.5041,0.0000,0.0000,0.5000,0.0041,0.0000,-0.0000,0.0000,0.5044,0.0000,-0.0000,0.0112,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0225,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.392,HOVER,-0.0000,0.0000,0.5041,0.0000,0.0000,0.5000,0.0041,0.0000,-0.0000,0.0000,0.5044,0.0000,-0.0000,0.0109,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0225,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.400,HOVER,-0.0000,0.0000,0.5041,0.0000,0.0000,0.5000,0.0041,0.0000,-0.0000,0.0000,0.5044,0.0000,-0.0000,0.0106,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0225,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.408,HOVER,-0.0000,0.0000,0.5040,0.0000,0.0000,0.5000,0.0040,0.0000,-0.0000,0.0000,0.5044,0.0000,-0.0000,0.0103,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0226,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.416,HOVER,-0.0000,0.0000,0.5040,0.0000,0.0000,0.5000,0.0040,0.0000,-0.0000,0.0000,0.5043,0.0000,-0.0000,0.0100,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0226,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.424,HOVER,-0.0000,0.0000,0.5040,0.0000,0.0000,0.5000,0.0040,0.0000,-0.0000,0.0000,0.5043,0.0000,-0.0000,0.0097,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0226,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.432,HOVER,-0.0000,0.0000,0.5040,0.0000,0.0000,0.5000,0.0040,0.0000,-0.0000,0.0000,0.5043,0.0000,-0.0000,0.0095,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0227,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.440,HOVER,-0.0000,0.0000,0.5040,0.0000,0.0000,0.5000,0.0040,0.0000,-0.0000,0.0000,0.5043,0.0000,-0.0000,0.0092,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0227,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.448,HOVER,-0.0000,0.0000,0.5040,0.0000,0.0000,0.5000,0.0040,0.0000,-0.0000,0.0000,0.5043,0.0000,-0.0000,0.0089,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0227,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.456,HOVER,-0.0000,0.0000,0.5040,0.0000,0.0000,0.5000,0.0040,0.0000,-0.0000,0.0000,0.5042,0.0000,-0.0000,0.0086,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0228,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.464,HOVER,-0.0000,0.0000,0.5039,0.0000,0.0000,0.5000,0.0039,0.0000,-0.0000,0.0000,0.5042,0.0000,-0.0000,0.0083,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0228,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.472,HOVER,-0.0000,0.0000,0.5039,0.0000,0.0000,0.5000,0.0039,0.0000,-0.0000,0.0000,0.5042,0.0000,-0.0000,0.0081,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0228,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.480,HOVER,-0.0000,0.0000,0.5039,0.0000,0.0000,0.5000,0.0039,0.0000,-0.0000,0.0000,0.5042,0.0000,-0.0000,0.0078,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0228,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.488,HOVER,-0.0000,0.0000,0.5039,0.0000,0.0000,0.5000,0.0039,0.0000,-0.0000,0.0000,0.5041,0.0000,-0.0000,0.0075,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0229,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.496,HOVER,-0.0000,0.0000,0.5039,0.0000,0.0000,0.5000,0.0039,0.0000,-0.0000,0.0000,0.5041,0.0000,-0.0000,0.0072,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0229,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.504,HOVER,-0.0000,0.0000,0.5039,0.0000,0.0000,0.5000,0.0039,0.0000,-0.0000,0.0000,0.5041,0.0000,-0.0000,0.0070,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0229,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.512,HOVER,-0.0000,0.0000,0.5039,0.0000,0.0000,0.5000,0.0039,0.0000,-0.0000,0.0000,0.5041,0.0000,-0.0000,0.0067,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0229,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.520,HOVER,-0.0000,0.0000,0.5038,0.0000,0.0000,0.5000,0.0038,0.0000,-0.0000,0.0000,0.5041,0.0000,-0.0000,0.0065,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0230,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.528,HOVER,-0.0000,0.0000,0.5038,0.0000,0.0000,0.5000,0.0038,0.0000,-0.0000,0.0000,0.5040,0.0000,-0.0000,0.0062,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0230,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.536,HOVER,-0.0000,0.0000,0.5038,0.0000,0.0000,0.5000,0.0038,0.0000,-0.0000,0.0000,0.5040,0.0000,-0.0000,0.0059,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0230,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.544,HOVER,-0.0000,0.0000,0.5038,0.0000,0.0000,0.5000,0.0038,0.0000,-0.0000,0.0000,0.5040,0.0000,-0.0000,0.0057,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0230,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.552,HOVER,-0.0000,0.0000,0.5038,0.0000,0.0000,0.5000,0.0038,0.0000,-0.0000,0.0000,0.5040,0.0000,-0.0000,0.0054,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0231,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.560,HOVER,-0.0000,0.0000,0.5038,0.0000,0.0000,0.5000,0.0038,0.0000,-0.0000,0.0000,0.5040,0.0000,-0.0000,0.0052,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0231,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.568,HOVER,-0.0000,0.0000,0.5038,0.0000,0.0000,0.5000,0.0038,0.0000,-0.0000,0.0000,0.5040,0.0000,-0.0000,0.0049,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0231,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.576,HOVER,-0.0000,0.0000,0.5038,0.0000,0.0000,0.5000,0.0038,0.0000,-0.0000,0.0000,0.5039,0.0000,-0.0000,0.0047,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0231,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.584,HOVER,-0.0000,0.0000,0.5038,0.0000,0.0000,0.5000,0.0038,0.0000,-0.0000,0.0000,0.5039,0.0000,-0.0000,0.0044,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0231,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.592,HOVER,-0.0000,0.0000,0.5037,0.0000,0.0000,0.5000,0.0037,0.0000,-0.0000,0.0000,0.5039,0.0000,-0.0000,0.0042,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0231,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.600,HOVER,-0.0000,0.0000,0.5037,0.0000,0.0000,0.5000,0.0037,0.0000,-0.0000,0.0000,0.5039,0.0000,-0.0000,0.0040,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0232,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.608,HOVER,-0.0000,0.0000,0.5037,0.0000,0.0000,0.5000,0.0037,0.0000,-0.0000,0.0000,0.5039,0.0000,-0.0000,0.0037,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0232,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.616,HOVER,-0.0000,0.0000,0.5037,0.0000,0.0000,0.5000,0.0037,0.0000,-0.0000,0.0000,0.5039,0.0000,-0.0000,0.0035,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0232,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.624,HOVER,-0.0000,0.0000,0.5037,0.0000,0.0000,0.5000,0.0037,0.0000,-0.0000,0.0000,0.5038,0.0000,-0.0000,0.0033,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0232,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.632,HOVER,-0.0000,0.0000,0.5037,0.0000,0.0000,0.5000,0.0037,0.0000,-0.0000,0.0000,0.5038,0.0000,-0.0000,0.0030,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0232,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.640,HOVER,-0.0000,0.0000,0.5037,0.0000,0.0000,0.5000,0.0037,0.0000,-0.0000,0.0000,0.5038,0.0000,-0.0000,0.0028,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0232,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.648,HOVER,-0.0000,0.0000,0.5037,0.0000,0.0000,0.5000,0.0037,0.0000,-0.0000,0.0000,0.5038,0.0000,-0.0000,0.0026,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0232,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.656,HOVER,-0.0000,0.0000,0.5037,0.0000,0.0000,0.5000,0.0037,0.0000,-0.0000,0.0000,0.5038,0.0000,-0.0000,0.0023,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0233,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.664,HOVER,-0.0000,0.0000,0.5037,0.0000,0.0000,0.5000,0.0037,0.0000,-0.0000,0.0000,0.5038,0.0000,-0.0000,0.0021,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0233,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.672,HOVER,-0.0000,0.0000,0.5036,0.0000,0.0000,0.5000,0.0036,0.0000,-0.0000,0.0000,0.5037,0.0000,-0.0000,0.0019,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0233,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.680,HOVER,-0.0000,0.0000,0.5036,0.0000,0.0000,0.5000,0.0036,0.0000,-0.0000,0.0000,0.5037,0.0000,-0.0000,0.0017,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0233,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.688,HOVER,-0.0000,0.0000,0.5036,0.0000,0.0000,0.5000,0.0036,0.0000,-0.0000,0.0000,0.5037,0.0000,-0.0000,0.0015,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0233,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.696,HOVER,-0.0000,0.0000,0.5036,0.0000,0.0000,0.5000,0.0036,0.0000,-0.0000,0.0000,0.5037,0.0000,-0.0000,0.0013,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0233,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.704,HOVER,-0.0000,0.0000,0.5036,0.0000,0.0000,0.5000,0.0036,0.0000,-0.0000,0.0000,0.5037,0.0000,-0.0000,0.0010,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0233,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.712,HOVER,-0.0000,0.0000,0.5036,0.0000,0.0000,0.5000,0.0036,0.0000,-0.0000,0.0000,0.5037,0.0000,-0.0000,0.0008,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0233,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.720,HOVER,-0.0000,0.0000,0.5036,0.0000,0.0000,0.5000,0.0036,0.0000,-0.0000,0.0000,0.5037,0.0000,-0.0000,0.0006,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0233,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.728,HOVER,-0.0000,0.0000,0.5036,0.0000,0.0000,0.5000,0.0036,0.0000,-0.0000,0.0000,0.5036,0.0000,-0.0000,0.0004,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0233,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.736,HOVER,-0.0000,0.0000,0.5036,0.0000,0.0000,0.5000,0.0036,0.0000,-0.0000,0.0000,0.5036,0.0000,-0.0000,0.0002,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0233,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.744,HOVER,-0.0000,0.0000,0.5036,0.0000,0.0000,0.5000,0.0036,0.0000,-0.0000,0.0000,0.5036,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0233,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.752,HOVER,-0.0000,0.0000,0.5036,0.0000,0.0000,0.5000,0.0036,0.0000,-0.0000,0.0000,0.5036,0.0000,-0.0000,-0.0002,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0233,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.760,HOVER,-0.0000,0.0000,0.5036,0.0000,0.0000,0.5000,0.0036,0.0000,-0.0000,0.0000,0.5036,0.0000,-0.0000,-0.0004,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0233,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.768,HOVER,-0.0000,0.0000,0.5035,0.0000,0.0000,0.5000,0.0035,0.0000,-0.0000,0.0000,0.5036,0.0000,-0.0000,-0.0006,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0234,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.776,HOVER,-0.0000,0.0000,0.5035,0.0000,0.0000,0.5000,0.0035,0.0000,-0.0000,0.0000,0.5036,0.0000,-0.0000,-0.0008,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0234,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.784,HOVER,-0.0000,0.0000,0.5035,0.0000,0.0000,0.5000,0.0035,0.0000,-0.0000,0.0000,0.5036,0.0000,-0.0000,-0.0010,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0234,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.792,HOVER,-0.0000,0.0000,0.5035,0.0000,0.0000,0.5000,0.0035,0.0000,-0.0000,0.0000,0.5035,0.0000,-0.0000,-0.0012,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0234,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.800,HOVER,-0.0000,0.0000,0.5035,0.0000,0.0000,0.5000,0.0035,0.0000,-0.0000,0.0000,0.5035,0.0000,-0.0000,-0.0014,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0234,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.808,HOVER,-0.0000,0.0000,0.5035,0.0000,0.0000,0.5000,0.0035,0.0000,-0.0000,0.0000,0.5035,0.0000,-0.0000,-0.0015,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0234,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.816,HOVER,-0.0000,0.0000,0.5035,0.0000,0.0000,0.5000,0.0035,0.0000,-0.0000,0.0000,0.5035,0.0000,-0.0000,-0.0017,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0234,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.824,HOVER,-0.0000,0.0000,0.5035,0.0000,0.0000,0.5000,0.0035,0.0000,-0.0000,0.0000,0.5035,0.0000,-0.0000,-0.0019,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0234,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.832,HOVER,-0.0000,0.0000,0.5035,0.0000,0.0000,0.5000,0.0035,0.0000,-0.0000,0.0000,0.5035,0.0000,-0.0000,-0.0021,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0234,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.840,HOVER,-0.0000,0.0000,0.5035,0.0000,0.0000,0.5000,0.0035,0.0000,-0.0000,0.0000,0.5035,0.0000,-0.0000,-0.0023,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0234,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.848,HOVER,-0.0000,0.0000,0.5035,0.0000,0.0000,0.5000,0.0035,0.0000,-0.0000,0.0000,0.5035,0.0000,-0.0000,-0.0025,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0234,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.856,HOVER,-0.0000,0.0000,0.5035,0.0000,0.0000,0.5000,0.0035,0.0000,-0.0000,0.0000,0.5034,0.0000,-0.0000,-0.0026,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0234,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.864,HOVER,-0.0000,0.0000,0.5035,0.0000,0.0000,0.5000,0.0035,0.0000,-0.0000,0.0000,0.5034,0.0000,-0.0000,-0.0028,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0233,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.872,HOVER,-0.0000,0.0000,0.5035,0.0000,0.0000,0.5000,0.0035,0.0000,-0.0000,0.0000,0.5034,0.0000,-0.0000,-0.0030,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0233,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.880,HOVER,-0.0000,0.0000,0.5035,0.0000,0.0000,0.5000,0.0035,0.0000,-0.0000,0.0000,0.5034,0.0000,-0.0000,-0.0032,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0233,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.888,HOVER,-0.0000,0.0000,0.5034,0.0000,0.0000,0.5000,0.0034,0.0000,-0.0000,0.0000,0.5034,0.0000,-0.0000,-0.0033,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0233,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.896,HOVER,-0.0000,0.0000,0.5034,0.0000,0.0000,0.5000,0.0034,0.0000,-0.0000,0.0000,0.5034,0.0000,-0.0000,-0.0035,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0233,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.904,HOVER,-0.0000,0.0000,0.5034,0.0000,0.0000,0.5000,0.0034,0.0000,-0.0000,0.0000,0.5034,0.0000,-0.0000,-0.0037,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0233,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.912,HOVER,-0.0000,0.0000,0.5034,0.0000,0.0000,0.5000,0.0034,0.0000,-0.0000,0.0000,0.5034,0.0000,-0.0000,-0.0038,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0233,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.920,HOVER,-0.0000,0.0000,0.5034,0.0000,0.0000,0.5000,0.0034,0.0000,-0.0000,0.0000,0.5034,0.0000,-0.0000,-0.0040,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0233,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.928,HOVER,-0.0000,0.0000,0.5034,0.0000,0.0000,0.5000,0.0034,0.0000,-0.0000,0.0000,0.5034,0.0000,-0.0000,-0.0042,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0233,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.936,HOVER,-0.0000,0.0000,0.5034,0.0000,0.0000,0.5000,0.0034,0.0000,-0.0000,0.0000,0.5033,0.0000,-0.0000,-0.0043,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0233,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.944,HOVER,-0.0000,0.0000,0.5034,0.0000,0.0000,0.5000,0.0034,0.0000,-0.0000,0.0000,0.5033,0.0000,-0.0000,-0.0045,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0233,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.952,HOVER,-0.0000,0.0000,0.5034,0.0000,0.0000,0.5000,0.0034,0.0000,-0.0000,0.0000,0.5033,0.0000,-0.0000,-0.0046,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0233,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.960,HOVER,-0.0000,0.0000,0.5034,0.0000,0.0000,0.5000,0.0034,0.0000,-0.0000,0.0000,0.5033,0.0000,-0.0000,-0.0048,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0233,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.968,HOVER,-0.0000,0.0000,0.5034,0.0000,0.0000,0.5000,0.0034,0.0000,-0.0000,0.0000,0.5033,0.0000,-0.0000,-0.0050,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0233,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.976,HOVER,-0.0000,0.0000,0.5034,0.0000,0.0000,0.5000,0.0034,0.0000,-0.0000,0.0000,0.5033,0.0000,-0.0000,-0.0051,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0233,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.984,HOVER,-0.0000,0.0000,0.5034,0.0000,0.0000,0.5000,0.0034,0.0000,-0.0000,0.0000,0.5033,0.0000,-0.0000,-0.0053,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0232,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
5.992,HOVER,-0.0000,0.0000,0.5034,0.0000,0.0000,0.5000,0.0034,0.0000,-0.0000,0.0000,0.5033,0.0000,-0.0000,-0.0054,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0232,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
6.000,HOVER,-0.0000,0.0000,0.5034,0.0000,0.0000,0.5000,0.0034,0.0000,-0.0000,0.0000,0.5033,0.0000,-0.0000,-0.0056,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0232,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
6.008,HOVER,-0.0000,0.0000,0.5034,0.0000,0.0000,0.5000,0.0034,0.0000,-0.0000,0.0000,0.5033,0.0000,-0.0000,-0.0057,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0232,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
6.016,HOVER,-0.0000,0.0000,0.5034,0.0000,0.0000,0.5000,0.0034,0.0000,-0.0000,0.0000,0.5033,0.0000,-0.0000,-0.0059,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0232,0.0000,0.0000,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,0.00,0.00,0.00,0.00
