# time(s)	x(m)	y(m)	z(m)	roll(deg)	pitch(deg)	yaw(deg)
64.640	-0.182	0.276	0.523	0.15	-1.95	-0.46
64.648	-0.182	0.277	0.524	0.15	-1.93	-0.46
64.656	-0.182	0.278	0.524	0.15	-1.92	-0.46
64.664	-0.182	0.280	0.525	0.15	-1.90	-0.46
64.672	-0.181	0.281	0.525	0.15	-1.88	-0.46
64.680	-0.181	0.282	0.526	0.16	-1.86	-0.46
64.688	-0.181	0.284	0.526	0.16	-1.84	-0.45
64.696	-0.181	0.285	0.527	0.16	-1.82	-0.45
64.704	-0.181	0.286	0.527	0.16	-1.80	-0.45
64.712	-0.181	0.288	0.528	0.16	-1.78	-0.45
64.720	-0.181	0.289	0.528	0.16	-1.76	-0.45
64.728	-0.181	0.290	0.529	0.16	-1.74	-0.45
64.736	-0.181	0.292	0.529	0.17	-1.72	-0.45
64.744	-0.181	0.293	0.530	0.17	-1.70	-0.45
64.752	-0.181	0.294	0.531	0.17	-1.68	-0.45
64.760	-0.181	0.296	0.531	0.17	-1.66	-0.45
64.768	-0.181	0.297	0.532	0.17	-1.64	-0.45
64.776	-0.181	0.298	0.532	0.17	-1.62	-0.45
64.784	-0.182	0.300	0.533	0.17	-1.60	-0.45
64.792	-0.182	0.301	0.533	0.18	-1.58	-0.45
64.800	-0.182	0.302	0.534	0.18	-1.56	-0.45
64.808	-0.182	0.303	0.534	0.18	-1.54	-0.45
64.816	-0.182	0.305	0.535	0.18	-1.52	-0.45
64.824	-0.182	0.306	0.535	0.18	-1.51	-0.45
64.832	-0.183	0.307	0.536	0.18	-1.49	-0.45
64.840	-0.183	0.309	0.536	0.18	-1.47	-0.45
64.848	-0.183	0.310	0.537	0.19	-1.45	-0.45
64.856	-0.183	0.311	0.537	0.19	-1.43	-0.45
64.864	-0.184	0.312	0.538	0.19	-1.42	-0.45
64.872	-0.184	0.314	0.538	0.19	-1.40	-0.45
64.880	-0.184	0.315	0.539	0.19	-1.38	-0.45
64.888	-0.185	0.316	0.539	0.19	-1.36	-0.45
64.896	-0.185	0.318	0.539	0.19	-1.35	-0.45
64.904	-0.185	0.319	0.540	0.20	-1.33	-0.45
64.912	-0.186	0.320	0.540	0.20	-1.31	-0.45
64.920	-0.186	0.321	0.541	0.20	-1.30	-0.45
64.928	-0.186	0.323	0.541	0.20	-1.28	-0.45
64.936	-0.187	0.324	0.542	0.20	-1.27	-0.45
64.944	-0.187	0.325	0.542	0.20	-1.25	-0.45
64.952	-0.188	0.326	0.543	0.20	-1.24	-0.45
64.960	-0.188	0.327	0.543	0.21	-1.22	-0.45
64.968	-0.189	0.329	0.543	0.21	-1.21	-0.45
64.976	-0.189	0.330	0.544	0.21	-1.19	-0.45
64.984	-0.190	0.331	0.544	0.21	-1.18	-0.45
64.992	-0.190	0.332	0.545	0.21	-1.16	-0.45
65.000	-0.191	0.334	0.545	0.21	-1.15	-0.45
65.008	-0.191	0.335	0.545	0.22	-1.14	-0.45
65.016	-0.192	0.336	0.546	0.22	-1.12	-0.45
65.024	-0.192	0.337	0.546	0.22	-1.11	-0.45
65.032	-0.193	0.338	0.547	0.22	-1.10	-0.45
65.040	-0.193	0.340	0.547	0.22	-1.08	-0.45
65.048	-0.194	0.341	0.547	0.22	-1.07	-0.45
65.056	-0.195	0.342	0.548	0.22	-1.06	-0.45
65.064	-0.195	0.343	0.548	0.23	-1.05	-0.45
65.072	-0.196	0.344	0.548	0.23	-1.04	-0.45
65.080	-0.196	0.345	0.549	0.23	-1.02	-0.45
65.088	-0.197	0.347	0.549	0.23	-1.01	-0.45
65.096	-0.198	0.348	0.549	0.23	-1.00	-0.45
65.104	-0.198	0.349	0.550	0.23	-0.99	-0.45
65.112	-0.199	0.350	0.550	0.23	-0.98	-0.45
65.120	-0.200	0.351	0.550	0.24	-0.97	-0.45
65.128	-0.200	0.352	0.551	0.24	-0.96	-0.45
65.136	-0.201	0.354	0.551	0.24	-0.95	-0.45
65.144	-0.202	0.355	0.551	0.24	-0.94	-0.45
65.152	-0.203	0.356	0.551	0.24	-0.93	-0.45
65.160	-0.203	0.357	0.552	0.24	-0.92	-0.45
65.168	-0.204	0.358	0.552	0.25	-0.91	-0.45
65.176	-0.205	0.359	0.552	0.25	-0.90	-0.45
65.184	-0.206	0.360	0.553	0.25	-0.89	-0.45
65.192	-0.206	0.361	0.553	0.25	-0.88	-0.45
65.200	-0.207	0.363	0.553	0.25	-0.87	-0.45
65.208	-0.208	0.364	0.553	0.25	-0.86	-0.45
65.216	-0.209	0.365	0.553	0.25	-0.86	-0.45
65.224	-0.209	0.366	0.554	0.26	-0.85	-0.45
65.232	-0.210	0.367	0.554	0.26	-0.84	-0.45
65.240	-0.211	0.368	0.554	0.26	-0.83	-0.45
65.248	-0.212	0.369	0.554	0.26	-0.82	-0.45
65.256	-0.213	0.370	0.555	0.26	-0.82	-0.45
65.264	-0.213	0.371	0.555	0.26	-0.81	-0.45
65.272	-0.214	0.372	0.555	0.26	-0.80	-0.45
65.280	-0.215	0.373	0.555	0.27	-0.79	-0.45
65.288	-0.216	0.374	0.555	0.27	-0.79	-0.45
65.296	-0.217	0.376	0.555	0.27	-0.78	-0.45
65.304	-0.218	0.377	0.556	0.27	-0.77	-0.45
65.312	-0.219	0.378	0.556	0.27	-0.76	-0.45
65.320	-0.220	0.379	0.556	0.27	-0.76	-0.45
65.328	-0.220	0.380	0.556	0.27	-0.75	-0.45
65.336	-0.221	0.381	0.556	0.28	-0.74	-0.45
65.344	-0.222	0.382	0.556	0.28	-0.74	-0.45
65.352	-0.223	0.383	0.556	0.28	-0.73	-0.45
65.360	-0.224	0.384	0.557	0.28	-0.73	-0.45
65.368	-0.225	0.385	0.557	0.28	-0.72	-0.45
65.376	-0.226	0.386	0.557	0.28	-0.71	-0.45
65.384	-0.227	0.387	0.557	0.29	-0.71	-0.45
65.392	-0.228	0.388	0.557	0.29	-0.70	-0.45
