t,mode,px,py,pz,ref_px,ref_py,ref_pz,pos_error,yaw,d_fx_filt,d_fy_filt,d_fz_filt,eso_vx,eso_vy,eso_vz,eso_roll,eso_pitch,eso_yaw,dist_x,dist_y,dist_z,imu_roll,imu_pitch,m1,m2,m3,m4,pid1,pid2,pid3,pid4,eso1,eso2,eso3,eso4
19.168,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,-0.0000,-0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.176,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,-0.0000,-0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.184,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,-0.0000,-0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.192,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,-0.0000,-0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.200,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,-0.0000,-0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.208,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,-0.0000,-0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.216,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,-0.0000,0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.224,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,-0.0000,0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.232,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,-0.0000,0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.240,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,-0.0000,0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.248,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,-0.0000,0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.256,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,-0.0000,0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.264,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,-0.0000,0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.272,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,-0.0000,0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.280,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,-0.0000,-0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.288,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,-0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.296,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,-0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.304,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,-0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.312,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,-0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.320,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,-0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.328,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,-0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.336,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,-0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.344,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,-0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.352,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,-0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.360,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,-0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.368,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,-0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.376,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,-0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.384,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.392,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.400,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.408,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.416,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.424,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,-0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.432,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,-0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.440,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,-0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.448,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,-0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.456,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,-0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.464,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,-0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.472,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.480,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.488,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.496,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.504,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.512,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,-0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.520,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,-0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.528,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,-0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.536,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,-0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.544,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,-0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.552,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,-0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.560,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,-0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.568,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,-0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.576,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,-0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.584,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,-0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.592,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,-0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.600,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,-0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.608,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,-0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.616,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,-0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.624,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,-0.0000,0.1128,0.0000,-1.1038,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.632,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,-0.0000,0.1128,0.0000,-1.1039,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.640,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,-0.0000,0.1128,0.0000,-1.1039,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.648,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,-0.0000,0.1128,0.0000,-1.1039,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.656,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,-0.0000,0.1128,0.0000,-1.1039,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.664,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,-0.0000,0.1128,0.0000,-1.1039,-0.0000,0.0624,-0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.672,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,0.0000,0.1128,0.0000,-1.1039,-0.0000,0.0624,0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.680,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,0.0000,0.1128,0.0000,-1.1039,-0.0000,0.0624,0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.688,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,0.0000,0.1128,0.0000,-1.1039,-0.0000,0.0624,0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.696,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,0.0000,0.1128,0.0000,-1.1039,-0.0000,0.0624,0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.704,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,0.0000,0.1128,0.0000,-1.1039,-0.0000,0.0624,0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.712,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,0.0000,0.1128,0.0000,-1.1039,-0.0000,0.0624,0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.720,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,0.0000,0.1128,0.0000,-1.1039,-0.0000,0.0624,0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.728,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,0.0000,0.1128,0.0000,-1.1039,-0.0000,0.0624,0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.736,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,0.0000,0.1128,0.0000,-1.1039,-0.0000,0.0624,0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.744,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,0.0000,0.1128,0.0000,-1.1039,-0.0000,0.0624,0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.752,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,0.0000,0.1128,0.0000,-1.1039,-0.0000,0.0624,0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.760,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,0.0000,0.1128,0.0000,-1.1039,-0.0000,0.0624,0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.768,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,0.0000,0.1128,0.0000,-1.1039,-0.0000,0.0624,0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.776,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,0.0000,0.1128,0.0000,-1.1039,-0.0000,0.0624,0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
19.784,HOVER,-0.0227,0.0000,0.5000,0.0000,0.0000,0.5000,0.0227,0.0000,-0.0227,0.0000,0.5000,0.0002,0.0000,0.0000,0.0000,0.1128,0.0000,-1.1039,-0.0000,0.0624,0.0000,0.1128,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
