t,mode,dist_enabled,px,py,pz,vx,vy,vz,roll,pitch,yaw,ref_px,ref_py,ref_pz,u_lqr_0,u_lqr_1,u_lqr_2,du_dist_0,du_dist_1,du_dist_2,u_total_0,u_total_1,u_total_2,m1,m2,m3,m4,d_fx_raw,d_fy_raw,d_fz_raw,d_fx_filt,d_fy_filt,d_fz_filt,pos_error
35.52,HOVER,True,-0.20864670818452483,1.5226363093729505e-09,0.500008792907556,0.08480453649580952,4.487420571562786e-10,8.665295890903098e-05,-2.1068996786210796e-11,0.002784998690080332,-3.797756460313508e-13,0.0,0.0,0.5,0.0004097673119425618,1.767439045650745e-11,0.013500752481395761,0.0,-1.77050512733035e-11,-0.013435501261363985,0.0004097673119425618,-3.066081679605001e-14,6.525122003177633e-05,40.687019340215045,40.687142411914635,40.687142411914586,40.687019340214995,0.0043414811315529885,4.902680124719219e-12,-3.0,0.0035543654130592555,4.68241782978673e-12,-2.9999999999999956,0.20864670836980267
35.6,HOVER,True,-0.20181080602278878,1.5591365193745053e-09,0.5000154967265134,0.0856203014441424,4.595014708132497e-10,8.230331734900104e-05,-2.1573632548274955e-11,0.0016798670126770142,-3.6824774193300134e-13,0.0,0.0,0.5,0.00040905518288249427,1.8098071121291767e-11,0.014984074756691126,0.0,-1.812954085512142e-11,-0.014895984683513153,0.00040905518288249427,-3.1469733829652115e-14,8.80900731779731e-05,40.68688857954572,40.68705472808699,40.687054728086935,40.68688857954567,0.004694438261849208,5.0201930135933344e-12,-3.0,0.003940736688760094,4.794601642345899e-12,-2.9999999999999956,0.2018108066177731
35.68,HOVER,True,-0.19495809617924809,1.5965118808042927e-09,0.5000217329118504,0.08557781050953009,4.705187073940772e-10,7.586749262230197e-05,-2.209023038991138e-11,0.0006382864666481021,-3.5803010999516695e-13,0.0,0.0,0.5,0.0004085801525958861,1.853134031913632e-11,0.01640222924157221,0.0,-1.856423646289887e-11,-0.016293932191672297,0.0004085801525958861,-3.2896143762549463e-14,0.00010829704989991432,40.686796665737745,40.68700092708314,40.687000927083076,40.68679666573768,0.0050317547440427626,5.14055164898899e-12,-3.0,0.004310564071870978,4.909500222738658e-12,-2.9999999999999956,0.19495809739058392
35.76,HOVER,True,-0.1881537504408705,1.6347833572448596e-09,0.5000273596288924,0.08474026667756801,4.817998230624581e-10,6.779787305725102e-05,-2.261930836539589e-11,-0.0003292439877873697,-3.4885083791585546e-13,0.0,0.0,0.5,0.00040832244902805624,1.8976847744882e-11,0.01775673335592423,0.0,-1.900939992439412e-11,-0.017631006765183616,0.00040832244902805624,-3.255217951211791e-14,0.00012572659074061576,40.68674070353873,40.686977839107975,40.68697783910791,40.68674070353867,0.005353820279730822,5.263825218136257e-12,-3.0,0.0046642875040168305,5.027180185082195e-12,-2.9999999999999956,0.18815375243006627
35.84,HOVER,True,-0.18145748423807231,1.673972413131219e-09,0.5000322730367714,0.08317785315898976,4.933511326245341e-10,5.85742984714473e-05,-2.3160718514881456e-11,-0.0012139066666487673,-3.4077470045679864e-13,0.0,0.0,0.5,0.00040825443435936606,1.9431692877880967e-11,0.019049099109022194,0.0,-1.9465294071930462e-11,-0.018908780708968436,0.00040825443435936606,-3.360119404949538e-14,0.00014031840005375787,40.68671651088173,40.686981168369684,40.68698116836961,40.686716510881666,0.005661005171230444,5.390084509977196e-12,-3.0,0.005002322938880539,5.1477093664154684e-12,-2.9999999999999956,0.1814574871080253
35.92,HOVER,True,-0.1749230781029391,1.7141010156395791e-09,0.500036407644135,0.08096629691067336,5.051789839466213e-10,4.8676358189452755e-05,-2.37155180722298e-11,-0.0020086627857338326,-3.34967069271316e-13,0.0,0.0,0.5,0.0004083430949011302,1.9899129441872243e-11,0.020280715048349315,0.0,-1.9932192654209545e-11,-0.020128744558829,0.0004083430949011302,-3.306321233730159e-14,0.00015197048952031444,40.68671912049873,40.687005755237884,40.68700575523781,40.68671912049866,0.0059536628573127305,5.519401034134339e-12,-3.0,0.005325064698102911,5.271157111123152e-12,-2.9999999999999956,0.17492308189179462
36.0,HOVER,True,-0.16859801357323137,1.7551916736442015e-09,0.500039735076928,0.07818547362781907,5.172902788263618e-10,3.855674853281567e-05,-2.4283712298229084e-11,-0.002708075315054115,-3.3103549164040125e-13,0.0,0.0,0.5,0.0004085526764374905,2.03777181211627e-11,0.02145295666170005,0.0,-2.0410375978305765e-11,-0.02129231584760943,0.0004085526764374905,-3.2657857143063204e-14,0.0001606408140906214,40.6867430882653,40.68704607628614,40.687046076286066,40.68674308826523,0.006232131900551917,5.65184783703137e-12,-3.0,0.005632887790372866,5.397593748458352e-12,-2.9999999999999956,0.16859801825560064
36.08,HOVER,True,-0.1625232171648788,1.797267442540427e-09,0.500042261132754,0.07491803129934399,5.296917666413779e-10,2.8628407970058765e-05,-2.4864950155112508e-11,-0.0033085227455866588,-3.2892747862505946e-13,0.0,0.0,0.5,0.000408846190415573,2.0862809849020694e-11,0.022567320355201516,0.0,-2.090012495081359e-11,-0.022400847767189824,0.000408846190415573,-3.731510179289629e-14,0.00016647258801169226,40.68678260603084,40.68709659348322,40.68709659348315,40.68678260603077,0.006496738574733666,5.7875014614605435e-12,-3.0,0.005926150202960271,5.527091496076365e-12,-2.9999999999999956,0.16252322265948857
36.160000000000004,HOVER,True,-0.1567329179279251,1.8403518917976669e-09,0.5000440211494466,0.07124799245350723,5.423897096023673e-10,1.924146734486703e-05,-2.5459195360357003e-11,-0.003808012826038897,-3.2883293052196615e-13,0.0,0.0,0.5,0.00040918826581644096,2.1361688704721082e-11,0.023625166036869538,0.0,-2.14017328056509e-11,-0.02345563799514712,0.00040918826581644096,-4.004410092981911e-14,0.0001695280417224193,40.686832190105335,40.68715194051327,40.6871519405132,40.68683219010527,0.006747798948956237,5.926441055541443e-12,-3.0,0.006205195236811408,5.659724958594114e-12,-2.9999999999999956,0.15673292410997539
36.24,HOVER,True,-0.15125460949989572,1.884469110627727e-09,0.500045074612841,0.06725947518967786,5.553909541860622e-10,1.0676031533967777e-05,-2.606846534262856e-11,-0.004206133267644952,-3.3100537586094086e-13,0.0,0.0,0.5,0.0004095465321046201,2.1873909795026602e-11,0.024627851468033493,0.0,-2.191549431397826e-11,-0.024457936934686647,0.0004095465321046201,-4.158451895165869e-14,0.00016991453334684603,40.68688677443756,40.68720725381548,40.687207253815394,40.686886774437475,0.0069856208344835965,6.068742169451484e-12,-3.0,0.006470353686425039,5.7955697590074794e-12,-2.9999999999999956,0.15125461621612304
36.32,HOVER,True,-0.14610911101208215,1.929643803914868e-09,0.5000454991942817,0.06303547781058785,5.687034064466498e-10,3.1364399935026974e-06,-2.6693076787240486e-11,-0.004503971307537155,-3.352912634803012e-13,0.0,0.0,0.5,0.0004098929858516776,2.2400351266355773e-11,0.02557673744040148,0.0,-2.2441707246936473e-11,-0.025408955592214177,0.0004098929858516776,-4.1355980580699045e-14,0.0001677818481873039,40.686941922766515,40.68725837964207,40.68725837964198,40.68694192276643,0.007210505675467558,6.214483060755903e-12,-3.0,0.006721945923866186,5.934701844929997e-12,-2.9999999999999956,0.14610911809643376
36.4,HOVER,True,-0.14131072066087697,1.9759013117381344e-09,0.5000453846181256,0.058656747039271304,5.82334968099928e-10,-3.24947587615663e-06,-2.7333043342081566e-11,-0.004704010820882899,-3.4129179348992226e-13,0.0,0.0,0.5,0.00041020491835434673,2.294012926719396e-11,0.026473185673095194,0.0,-2.2980671263691777e-11,-0.026309873032823856,0.00041020491835434673,-4.0541996497817544e-14,0.0001633126402713382,40.68699397990845,40.68730200731689,40.687302007316816,40.68699397990838,0.007422750273833964,6.363746224698414e-12,-3.0,0.006960283871117422,6.0771991202916996e-12,-2.9999999999999956,0.14131072794894226
36.480000000000004,HOVER,True,-0.13686745436821818,2.023267602963363e-09,0.500044826708896,0.054200745162694366,5.962934965701532e-10,-8.426939416112686e-06,-2.7988436524316836e-11,-0.004810012254728968,-3.4949737193207665e-13,0.0,0.0,0.5,0.00041046543122741,2.3491016043468244e-11,0.027318557563485814,0.0,-2.3532695348526192e-11,-0.027161843311601912,0.00041046543122741,-4.167930505794841e-14,0.0001567142518839014,40.687040158550204,40.687335740599394,40.68733574059931,40.68704015855012,0.007622648326037964,6.516616188076362e-12,-3.0,0.0071856728337571195,6.223141753625672e-12,-2.9999999999999956,0.13686746170902023
36.56,HOVER,True,-0.13278136097496845,2.0717692764805147e-09,0.500043921915997,0.049740727088177825,6.105869016455852e-10,-1.2407270338420596e-05,-2.8659650540545133e-11,-0.004826880158115993,-3.603659516885511e-13,0.0,0.0,0.5,0.0004106635612305805,2.4055702124157515e-11,0.02811421475809145,0.0,-2.4098100228010253e-11,-0.027966001802716172,0.0004106635612305805,-4.239810385273791e-14,0.00014821295537527715,40.68707856382464,40.687358111399554,40.68735811139947,40.68707856382456,0.0078104917662084735,6.673178915090228e-12,-3.0,0.007398413175321739,6.372611961522713e-12,-2.9999999999999956,0.13278136823929623
36.64,HOVER,True,-0.12904890475453729,2.121433569323371e-09,0.5000427624715479,0.045344934032837014,6.252231562080512e-10,-1.52606593520828e-05,-2.934694279710206e-11,-0.004760534961485016,-3.736359805389635e-13,0.0,0.0,0.5,0.0004107943184359296,2.4635479385286266e-11,0.028861640413342896,0.0,-2.4677212837070706e-11,-0.028723470878339756,0.0004107943184359296,-4.173345178443986e-14,0.0001381695350031395,40.687108090164024,40.68736869463236,40.687368694632276,40.68710809016394,0.007986571925859635,6.83352251398377e-12,-3.0,0.0075988018196666025,6.525693898470361e-12,-2.9999999999999956,0.12904891183956033
36.72,HOVER,True,-0.12566140649643795,2.17228836718823e-09,0.5000414324988128,0.04107589234976845,6.402104610435305e-10,-1.7094997582840562e-05,-3.0050559272855434e-11,-0.0046177344760051,-3.887960156542818e-13,0.0,0.0,0.5,0.0004108571738751822,2.5227160300213715e-11,0.02956183932597456,0.0,-2.5270360597854702e-11,-0.029435364968235997,0.0004108571738751822,-4.320029764098735e-14,0.00012647435773856242,40.687128759828816,40.68736730577715,40.687367305777066,40.68712875982873,0.008151180516313007,6.997736303063386e-12,-3.0,0.007787133589480423,6.682473468149392e-12,-2.9999999999999956,0.1256614133269039
36.800000000000004,HOVER,True,-0.12260552996605387,2.224362215829699e-09,0.5000400060443494,0.03698992142960557,6.555570703377428e-10,-1.805489564609756e-05,-3.0770607063641075e-11,-0.004405859472713316,-4.059776734730188e-13,0.0,0.0,0.5,0.00041085634180463806,2.5830204776121175e-11,0.030216379030178195,0.0,-2.5877878562956935e-11,-0.030102794545073724,0.00041085634180463806,-4.767378683576034e-14,0.00011358448510447039,40.687140788140695,40.68735502222892,40.687355022228836,40.68714078814061,0.0083046100513209,7.165912217861123e-12,-3.0,0.007963702260601516,6.843038520636346e-12,-2.9999999999999956,0.12260553649301699
36.88,HOVER,True,-0.11986380407135122,2.277684317259541e-09,0.5000385428575399,0.03313665852350059,6.712711578362356e-10,-1.8317288727574456e-05,-3.1507608911996034e-11,-0.004133003997055722,-4.254912804294927e-13,0.0,0.0,0.5,0.00041080109610515896,2.6449324932884053e-11,0.030826717468267484,0.0,-2.65001085309005e-11,-0.03072686985317715,0.00041080109610515896,-5.07835980164459e-14,9.984761509033296e-05,40.68714526957375,40.68733359426229,40.68733359426219,40.68714526957364,0.008447155015064139,7.338144339592248e-12,-3.0,0.008128801548459564,7.0074790678448875e-12,-2.9999999999999956,0.11986381026818373
36.96,HOVER,True,-0.11741517960196465,2.332284551764861e-09,0.5000370902033152,0.029558699631217995,6.873614171290698e-10,-1.8035544411616688e-05,-3.2262652202691296e-11,-0.0038076562763189026,-4.4946067992057704e-13,0.0,0.0,0.5,0.00041069983520799217,2.708744745333875e-11,0.03139466859225213,0.0,-2.713741423639624e-11,-0.03130870406073622,0.00041069983520799217,-4.9966783057488995e-14,8.596453151590855e-05,40.68714283134938,40.68730497086176,40.68730497086166,40.68714283134928,0.008579111995231757,7.514526592184183e-12,-3.0,0.00828272594199371,7.1758866176116956e-12,-2.9999999999999956,0.11741518546016441
37.04,HOVER,True,-0.11523560398174111,2.388193546258341e-09,0.5000356817249025,0.026291407909482256,7.038375087728192e-10,-1.7389022426527675e-05,-3.3037027192533286e-11,-0.0034384660387889896,-4.753930304348873e-13,0.0,0.0,0.5,0.00041056546834993034,2.774035263589049e-11,0.031920898169854946,0.0,-2.7790153889602198e-11,-0.03184941536462494,0.00041056546834993034,-4.98012537117072e-14,7.148280523000539e-05,40.687135880079964,40.68727070530356,40.68727070530346,40.68713588007986,0.008700779784463993,7.695153463295837e-12,-3.0,0.008425771260482788,7.348353682820792e-12,-2.9999999999999956,0.11523560950601236
37.12,HOVER,True,-0.11329859950238498,2.4454427207849914e-09,0.5000343373353443,0.023362944660871833,7.207092243928365e-10,-1.653942270481709e-05,-3.383002394640405e-11,-0.003034115991717337,-5.024967935186628e-13,0.0,0.0,0.5,0.00041041104992079575,2.8409391223871288e-11,0.03240680114768372,0.0,-2.8458675072019888e-11,-0.03235012793552277,0.00041041104992079575,-4.9283848148599515e-14,5.667321216094867e-05,40.68712616261441,40.68723305515279,40.6872330551527,40.68712616261433,0.008812459077384382,7.88012621410304e-12,-3.0,0.008558234903577454,7.524975018330455e-12,-2.9999999999999956,0.1132986047056822
37.2,HOVER,True,-0.11157583626426355,2.504064252720938e-09,0.5000330650319408,0.020794323648546872,7.379859887109622e-10,-1.5630748686032557e-05,-3.464194283179558e-11,-0.002603284229627213,-5.30810444812151e-13,0.0,0.0,0.5,0.000410249589815992,2.9093394033513773e-11,0.03285368197804869,0.0,-2.9143338901978054e-11,-0.0328119726264778,0.000410249589815992,-4.994486846428167e-14,4.170935157089134e-05,40.687115510620885,40.687194179506825,40.687194179506726,40.687115510620785,0.008914452695821926,8.069548198071353e-12,-3.0,0.008680416038750742,7.705848535430266e-12,-2.9999999999999956,0.11157584116360537
37.28,HOVER,True,-0.11003769812973777,2.5640910882777732e-09,0.5000318635684791,0.018599520451705594,7.556775394514377e-10,-1.4766719185877376e-05,-3.547340815234978e-11,-0.002154621242831355,-5.596398529442568e-13,0.0,0.0,0.5,0.000410091389816292,2.979338539298094e-11,0.03326330960649291,0.0,-2.984451208156446e-11,-0.033236087442176376,0.000410091389816292,-5.112668858352149e-14,2.722216431653296e-05,40.68710490911166,40.68715625340878,40.68715625340867,40.68710490911156,0.009007065548918693,8.263523501515675e-12,-3.0,0.008792615725443485,7.891074358583519e-12,-2.9999999999999956,0.11003770274309756
37.36,HOVER,True,-0.10865383758275882,2.6255569569880343e-09,0.5000307246428989,0.016785636372552534,7.737935818166128e-10,-1.4028207735374228e-05,-3.632399057618833e-11,-0.0016965113777415632,-5.891144834436238e-13,0.0,0.0,0.5,0.0004099455569571738,3.050739187570099e-11,0.03363713888320988,0.0,-3.056257169491365e-11,-0.033623617586521805,0.0004099455569571738,-5.5179819212659595e-14,1.3521296688072393e-05,40.68709546285614,40.68712096565843,40.68712096565833,40.68709546285604,0.00909060424384667,8.462160609842605e-12,-3.0,0.008895136927651271,8.080755106878266e-12,-2.9999999999999956,0.10865384192684684
37.44,HOVER,True,-0.10739370745314696,2.688496349169457e-09,0.5000296344237936,0.015353245045047446,7.923436120730053e-10,-1.3481502282186402e-05,-3.7194291606234336e-11,-0.0012368381741267283,-6.190737988953254e-13,0.0,0.0,0.5,0.00040982066168188076,3.1239752843527975e-11,0.03397600690439753,0.0,-3.129790694057809e-11,-0.03397571446228117,0.00040982066168188076,-5.815409705011405e-14,2.9244211636331174e-07,40.687088782749605,40.68708933433083,40.68708933433073,40.687088782749505,0.009165376244242107,8.665569798801806e-12,-3.0,0.008988284249280734,8.274996202622002e-12,-2.9999999999999956,0.10739371154183652
37.52,HOVER,True,-0.10622705566776407,2.7529445502383203e-09,0.5000285756618875,0.014296888525318876,8.113379156422501e-10,-1.3155051971661565e-05,-3.8086264963549656e-11,-0.0007830011262902481,-6.492341673859363e-13,0.0,0.0,0.5,0.00040972204639070666,3.199260501063975e-11,0.03428141832489671,0.0,-3.2050915489131645e-11,-0.03429353381779001,0.00040972204639070666,-5.831047849189676e-14,-1.2115492893302604e-05,40.68708535913864,40.68706250785248,40.687062507852374,40.68708535913854,0.009231689174438399,8.87386002406129e-12,-3.0,0.009072363443859793,8.473904666898062e-12,-2.9999999999999956,0.10622705951126908
37.6,HOVER,True,-0.10512438323429162,2.8189377297651115e-09,0.5000275305487364,0.01360550803428836,8.307877211469278e-10,-1.3050010837157569e-05,-3.899987490633584e-11,-0.00034191866437076633,-6.801894635303612e-13,0.0,0.0,0.5,0.00040965247252353916,3.2761086682157775e-11,0.03455479295890543,0.0,-3.282199812748372e-11,-0.034578234143077424,0.00040965247252353916,-6.091144532594367e-14,-2.3441184171996143e-05,40.687085369112495,40.6870411562016,40.68704115620148,40.687085369112374,0.009289850573766687,9.087144668140183e-12,-3.0,0.009147680990232122,8.677589020181884e-12,-2.9999999999999956,0.10512438683921697
37.68,HOVER,True,-0.10405736486749531,2.886512938863792e-09,0.5000264813768787,0.01326295729100744,8.507038762640552e-10,-1.316680542015685e-05,-3.9934984760603074e-11,8.025653646223322e-05,-7.137347992183241e-13,0.0,0.0,0.5,0.0004096147523235168,3.3548369071468804e-11,0.0347965873594305,0.0,-3.3611593154925e-11,-0.03483097470341836,0.0004096147523235168,-6.322408345619484e-14,-3.438734398785587e-05,40.68708990669696,40.68702504800363,40.68702504800351,40.68708990669684,0.009340166895358566,9.305543400438158e-12,-3.0,0.0092145435723329,8.88616127300673e-12,-2.9999999999999956,0.10405736823709495
37.76,HOVER,True,-0.1029992193198109,2.955708100878833e-09,0.5000254130749094,0.013248648746834877,8.710974785965801e-10,-1.3450243104439533e-05,-4.089293121824099e-11,0.00047790071894316413,-7.470285518943592e-13,0.0,0.0,0.5,0.0004096056875217489,3.435664258889189e-11,0.035009027174877014,0.0,-3.442013252694612e-11,-0.03505291284008205,0.0004096056875217489,-6.348993805423012e-14,-4.388566520503734e-05,40.68709747388172,40.68701470020482,40.6870147002047,40.68709747388161,0.009382942808123492,9.529175512867016e-12,-3.0,0.009273257365101073,9.099736418877334e-12,-2.9999999999999956,0.10299922245490445
37.84,HOVER,True,-0.10192503868851358,3.026562067242849e-09,0.5000243152006544,0.013538016319416972,8.919802464878307e-10,-1.3851070204925349e-05,-4.1873824614094095e-11,0.0008460932847166193,-7.78678276654336e-13,0.0,0.0,0.5,0.0004096220582642624,3.5182709651275287e-11,0.035193314297243566,0.0,-3.524803622158898e-11,-0.03524520199987012,0.0004096220582642624,-6.532657031369278e-14,-5.188770262655462e-05,40.687107531137414,40.687009664649295,40.687009664649175,40.6871075311373,0.009418480820583015,9.7581641570226e-12,-3.0,0.009324127513193154,9.318431774144884e-12,-2.9999999999999956,0.10192504158882634
37.92,HOVER,True,-0.10081207200960643,3.0991146175358045e-09,0.500023181209741,0.014103144401551797,9.133636946917134e-10,-1.4319522469114779e-05,-4.287776217615492e-11,0.0011806470417106074,-8.0788183265293e-13,0.0,0.0,0.5,0.00040966004245969326,3.60273379750702e-11,0.03535063740534656,0.0,-3.609572955434971e-11,-0.03540898900007614,0.00040966004245969326,-6.839157927950854e-14,-5.835159472958318e-05,40.68711945277575,40.687009394604665,40.68700939460453,40.687119452775605,0.009447080155604809,9.992637368126682e-12,-3.0,0.009367457407427551,9.542368177164445e-12,-2.9999999999999956,0.10081207467480553
38.0,HOVER,True,-0.09963995754605771,3.1734064679053577e-09,0.5000220078360813,0.014913415986911677,9.352597559375581e-10,-1.4815531629187854e-05,-4.390624536479024e-11,0.0014782347924400146,-8.324207091086913e-13,0.0,0.0,0.5,0.0004097163357857728,3.689673953280064e-11,0.03548214654239118,0.0,-3.696364360055697e-11,-0.0355454109853845,0.0004097163357857728,-6.690406775633089e-14,-6.326444299332296e-05,40.68713271983472,40.68701339543712,40.687013395437,40.6871327198346,0.009469035764557689,1.023272360042349e-11,-3.0,0.009403547879731352,9.771669386141652e-12,-2.9999999999999956,0.09963995997653273
38.08,HOVER,True,-0.098390899393166,3.2494793333795803e-09,0.5000207967891107,0.015936217475909446,9.57681068641819e-10,-1.5268130788712017e-05,-4.4959619041449186e-11,0.0017364185268040457,-8.54291930552672e-13,0.0,0.0,0.5,0.000409783671142854,3.778510243599378e-11,0.03558823071278793,0.0,-3.7852229404400825e-11,-0.035655592114794694,0.000409783671142854,-6.71269684070468e-14,-6.73614020067631e-05,40.68714691102379,40.68701985926555,40.68701985926543,40.687146911023675,0.009484637416926484,1.0478555209434089e-11,-3.0,0.009432696326665265,1.0006461722938595e-11,-2.9999999999999956,0.09839090159106462
38.160000000000004,HOVER,True,-0.09704978786049029,3.327375947230268e-09,0.5000195543319397,0.017137629564313375,9.806403861667536e-10,-1.563024678840255e-05,-4.603831925074234e-11,0.0019534448143527982,-8.74734403317784e-13,0.0,0.0,0.5,0.0004098564865877862,3.8694512320592786e-11,0.0356704245612541,0.0,-3.876197437600344e-11,-0.035740640382091425,0.0004098564865877862,-6.746205541065278e-14,-7.021582083732714e-05,40.68716077092654,40.68702833538887,40.687028335388746,40.68716077092642,0.00949416911210901,1.0730269283703731e-11,-3.0,0.009455195868278156,1.0246875013625184e-11,-2.9999999999999956,0.09704978983046834
38.24,HOVER,True,-0.09560427401632282,3.407140070307578e-09,0.500018289962507,0.018482949566359347,1.0041505637674362e-09,-1.5862118586026115e-05,-4.714242017948302e-11,0.0021282207166368524,-8.947649603524187e-13,0.0,0.0,0.5,0.0004099293972726402,3.962423633085364e-11,0.03572983116841687,0.0,-3.969339994511598e-11,-0.035801645263556475,0.0004099293972726402,-6.916361426233995e-14,-7.18140951396079e-05,40.68717346081632,40.68703801073984,40.687038010739705,40.68717346081618,0.009497908782887879,1.0988007082204694e-11,-3.0,0.009471334725808593,1.0493042800280469e-11,-2.9999999999999956,0.09560427576584052
38.32,HOVER,True,-0.09404480191617064,3.488816492568529e-09,0.5000170158490811,0.01993724317399031,1.0282245303056342e-09,-1.5934480342495465e-05,-4.827280255600614e-11,0.0022603867672601322,-9.13362617320469e-13,0.0,0.0,0.5,0.00040999758854165963,4.057635534414423e-11,0.035767378131114906,0.0,-4.064702757455121e-11,-0.0358396752512506,0.00040999758854165963,-7.067223040698463e-14,-7.2297120135692e-05,40.68718437512172,40.687048014001626,40.68704801400149,40.68718437512158,0.009496127418636932,1.1251912721603877e-11,-3.0,0.009481395569113914,1.0745102376128052e-11,-2.9999999999999956,0.0940448034555387
38.4,HOVER,True,-0.0923645947401232,3.5724510591689546e-09,0.5000157455906336,0.021465923410855,1.0528755171914944e-09,-1.5831795820926043e-05,-4.9429187466129445e-11,0.002350307061807974,-9.303016475127797e-13,0.0,0.0,0.5,0.00041005732920080385,4.15455515039785e-11,0.03578402685973355,0.0,-4.1623388301126706e-11,-0.035855775120366466,0.00041005732920080385,-7.783679714820413e-14,-7.17482606329145e-05,40.68719302019178,40.687057694287155,40.687057694287,40.68719302019162,0.009489088289104514,1.1522134757968441e-11,-3.0,0.009485654793747744,1.100319451785084e-11,-2.9999999999999956,0.09236459608221555
38.480000000000004,HOVER,True,-0.09055959783064395,3.6580906642969516e-09,0.5000144942251276,0.023035250324677216,1.0781166876439499e-09,-1.5538895250222214e-05,-5.061348662416452e-11,0.002398853843359349,-9.441865973007278e-13,0.0,0.0,0.5,0.0004101045828953044,4.254692959085558e-11,0.03578096272001775,0.0,-4.262301818573468e-11,-0.03585096353761162,0.0004101045828953044,-7.608859487909803e-14,-7.000081759386823e-05,40.68719861974638,40.68706658973085,40.68706658973071,40.68719861974624,0.009477046700056717,1.1798824371200473e-11,-3.0,0.009484381888257043,1.1267463938994275e-11,-2.9999999999999956,0.09055959899055731
38.56,HOVER,True,-0.088628387616847,3.745783327325569e-09,0.5000132765483682,0.024612758683075754,1.1039625249648936e-09,-1.5063688782709553e-05,-5.182643613501501e-11,0.0024075646111432958,-9.549913742621461e-13,0.0,0.0,0.5,0.00041013760802307826,4.356806580789536e-11,0.0357589994095101,0.0,-4.364645780118647e-11,-0.03582623105509178,0.00041013760802307826,-7.839199329111002e-14,-6.723164558167932e-05,40.68720107345322,40.68707426643131,40.68707426643116,40.68720107345306,0.009460249354679196,1.2082134012268258e-11,-3.0,0.009477838903463433,1.1538057787071002e-11,-2.9999999999999956,0.08862838861126174
38.64,HOVER,True,-0.0865720426999946,3.835578245232288e-09,0.5000121063973152,0.026167728498131284,1.1304277560437677e-09,-1.4420955996307183e-05,-5.306855362931636e-11,0.0023784981957193953,-9.6361876789428e-13,0.0,0.0,0.5,0.0004101554075087566,4.46131320375514e-11,0.03571887924543929,0.0,-4.4694273711397164e-11,-0.035782537907812696,0.0004101554075087566,-8.11416738457619e-14,-6.365866237340728e-05,40.68720043389627,40.68708036595319,40.687080365953044,40.68720043389612,0.00943893388615888,1.2372223099668713e-11,-3.0,0.009466279869791719,1.1815126995950672e-11,-2.9999999999999956,0.08657204354648537
38.72,HOVER,True,-0.08439398399118207,3.927525795746543e-09,0.5000109965249819,0.027671530845667015,1.1575271137174433e-09,-1.3624257297080672e-05,-5.434004695121057e-11,0.0023140622593609598,-9.701907008782103e-13,0.0,0.0,0.5,0.00041015692428346683,4.568319475990882e-11,0.035661977806132276,0.0,-4.5767056374616594e-11,-0.03572081240614411,0.00041015692428346683,-8.386161470777629e-14,-5.883460001183255e-05,40.68719611714765,40.68708514797014,40.68708514796999,40.687196117147494,0.00941332881094022,1.2669256240881654e-11,-3.0,0.009449950371995797,1.2098826985937437e-11,-2.9999999999999956,0.08439398470760504
38.800000000000004,HOVER,True,-0.08209979222749839,4.0216775466592865e-09,0.5000099566101552,0.029097911644530888,1.1852756356642946e-09,-1.2719858603621216e-05,-5.564203469985857e-11,0.002217249382165556,-9.755220121912191e-13,0.0,0.0,0.5,0.0004101448652051141,4.6779778622208236e-11,0.03558808664632157,0.0,-4.68654145078513e-11,-0.035641949685905096,0.0004101448652051141,-8.563588564306644e-14,-5.3863039583525174e-05,40.68718957911337,40.68708798690063,40.68708798690047,40.687189579113216,0.009383653051559472,1.2973400358880842e-11,-3.0,0.009429087218493414,1.2389317303822775e-11,-2.9999999999999956,0.08209979283123987
38.88,HOVER,True,-0.07969699595512256,4.118086307934856e-09,0.5000089936865365,0.030423369374233178,1.2136890677329986e-09,-1.1736433573646096e-05,-5.697573097269206e-11,0.00209130278980449,-9.803369629156804e-13,0.0,0.0,0.5,0.00041012047894127735,4.790314780344296e-11,0.03549852367561154,0.0,-4.798998010065229e-11,-0.035546810072687444,0.00041012047894127735,-8.683229720933178e-14,-4.828639707590149e-05,40.68718057977745,40.68708950578753,40.68708950578736,40.68718057977728,0.00935011569293966,1.3284825569771202e-11,-3.0,0.009403918008647472,1.2686761048702079e-11,-2.9999999999999956,0.07969699646258468
38.96,HOVER,True,-0.07719484311219717,4.21680616802393e-09,0.5000081123912351,0.03162728763375025,1.2427832895229667e-09,-1.0705369330101641e-05,-5.833957545430234e-11,0.001939734320243,-9.814666770524372e-13,0.0,0.0,0.5,0.00041008562639392526,4.904329416730495e-11,0.03539345668337102,0.0,-4.9141387700179434e-11,-0.035436218591282174,0.00041008562639392526,-9.809353287448362e-14,-4.276190791115131e-05,40.687170024367084,40.68708937023247,40.687089370232286,40.6871700243669,0.009312916316173701,1.3603710366358219e-11,-3.0,0.009374661002984702,1.2991325690215156e-11,-2.9999999999999956,0.07719484353846211
